smiles,score,time
CCN1CCN(C2=C(Cl)C(=O)N(c3cccc(C(F)(F)F)c3)C2=O)CC1,-9.14,6.429
CCCCCCOc1c(C=NN=C(N)N)ccc(C=NNC(=N)N)c1OCCCCCC,-7.92,20.474
CC(=O)Nc1nc2ccc(CCNC(=O)Nc3ccc(Cl)c(Cl)c3)cc2[nH]1,-10.09,8.416
O=C(NC(=S)Nc1ccccc1C(=O)NCc1ccccc1)c1ccco1,-9.21,9.999
COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C#N)c1C#N,-7.6,17.603
O=C(CCCCCC(NC(=O)C1CCNC1=O)C(=O)Nc1ccccc1)NO,-8.86,12.817
COCCCNC(=O)C1CCCN(c2nn3cc(-c4ccc(C)cc4)nc3s2)C1,-8.46,7.433
O=C1NCCN1c1ccc(S(=O)(=O)Oc2ccc(F)c(F)c2)cc1,-9.35,5.765
CC(C)C(=O)Nc1nnc(S(=O)(=O)N2CCCCCC2)s1,-8.12,4.347
CN(C)c1nc(N)nc2[nH]c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)c12,-10.04,5.925
COc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,-9.24,6.16
O=C(O)c1ccc(N2CC3(CCN(Cc4ccc5c(c4)OCO5)CC3)OC2=O)cc1,-10.06,6.498
Cc1cc(C)n2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,-9.18,6.604
CCOc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2Cc2ccco2)cc1,-8.61,8.482
Fc1ccc(COC(CCn2cncn2)c2ccco2)c(F)c1,-8.59,6.849
CC(C)=CCOC1=CC2=C3c4ccc(OCC=C(C)C)cc4OCC3(O)CC2=CC1=O,-10.66,7.157
COc1ccc(NC(=O)NC(C)Cc2ccco2)c(OC)c1,-8.04,4.266
CCOc1ccc(C(=O)Nc2c3c(nn2C(C)(C)C)CSC3)cc1OCC,-7.95,8.023
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,-9.78,5.11
Cc1ncsc1C(=O)NCCOc1cccc(C(C)(C)C)c1,-8.05,6.137
CC1=NN(c2ccc(C(=O)NCC(C)(O)c3ccc(F)cc3)cc2)CC1,-9.59,5.607
Brc1ccccc1Cn1c(CN2CCCC2)nc2ccccc21,-8.08,4.382
c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,-9.89,5.379
Cc1cccc(Nc2nc(C(=O)N3CCN(c4ccc(C(F)(F)F)cn4)CC3)cs2)n1,-9.35,6.536
CCOC(=O)CN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21,-8.95,7.105
Cc1cccc(N2N=C(C(=O)N3CC(C)OC(C)C3)CCC2=O)c1,-9.58,4.288
O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1ccc2ncncc2c1,-9.99,6.613
CN(Cc1ccccc1)S(=O)(=O)c1nnc(NC(=O)c2cccc(Cl)c2)s1,-9.47,6.208
CCC(=O)NCc1ccc(OCC(O)CNC(C)(C)C)c(OC)c1,-8.06,8.548
CC(=O)Nc1cc2nc(NC(=O)C34CC5CC(CC(C5)C3)C4)sc2cc1C,-10.9,4.657
CC(=O)Nc1ccc(NC(=O)C(=O)N(C)Cc2cc(C)on2)c(Cl)c1,-9.01,5.669
Clc1ccc2c(c1)C(N1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2,-9.26,3.782
CCC#CCOc1ccc(CCNC(=O)C(CCSC)NS(C)(=O)=O)cc1OC,-7.48,14.051
Nc1ncc(-c2ccccc2)nc1CNC(=S)Nc1ccccc1,-8.8,7.441
CCOC(=O)c1c(N)sc(C(=O)Nc2ccccc2OC)c1C,-7.86,5.85
CCCCCNC(=O)C(Cc1ccc(OCC#N)c(C(=O)O)c1)NC(=O)CCC(=O)O,-7.84,15.939
COc1ccc(Cl)cc1N(CC(=O)NC(C(C)C)C(C)C)S(C)(=O)=O,-7.51,8.953
CC1CCCCC1NC(=O)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,-10.91,7.801
CC(C)(O)c1nc(-c2cccc(CNC(=O)c3cnc(-c4ccccn4)nc3)c2)no1,-10.02,9.247
CCC(C)CN1CC2CCC(NC(=O)c3cc(Cl)cc(Cl)c3)C2C1,-7.97,5.475
CC(C)(C)NCC(O)COc1ccc(C=CCO)cc1Cl,-8.03,8.056
CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)cc3Cl)C2=O)CC1,-8.45,5.016
CCCCOC1C=CC(=O)C(Cn2cc(CCCCl)nn2)O1,-7.62,6.387
CC(C)Oc1cccc(C(=O)C2CCCN(C(=O)c3ncn[nH]3)C2)c1,-9.13,5.604
Cc1cc(C)c(OS(=O)(=O)c2ccc(N3CCNC3=O)cc2)cc1C,-9.08,6.419
Cc1ccc(N2C(=O)CC(N3CCSCC3)C2=O)c(C)c1,-8.35,3.773
CCC(CO)NC(=O)c1cccc(S(=O)(=O)N2c3ccccc3CC2C)c1,-9.44,7.244
CSCC(C)(O)CNC(=O)c1cccc(Cl)c1Cl,-7.2,4.308
CC(=O)c1ccc(C(=O)NCCCOC(C)c2ccccc2)s1,-7.89,7.261
NC(CC(=O)N1CCn2nnc(-c3ccc(F)cc3)c2C1)Cc1cc(F)c(F)cc1F,-10.24,7.92
CCN(CC)S(=O)(=O)CC(=O)N(C)Cc1cccc(C#N)c1,-7.51,6.221
COCCNC(=O)C(c1ccc(C)o1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,-8.73,13.338
CCOC(=O)N1C2CCC1CC(NCCNC(=O)c1ccc(C)c(F)c1)C2,-8.75,7.395
CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cn2)cc1,-9.62,7.154
CC1CCCC(NC(=O)COC(=O)c2ccccc2C(=O)N(C)C2CCCCC2)C1C,-9.28,10.628
CC(C)CNC(=O)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(C)C3=O)c1,-10.2,5.814
COC(=O)CC(C)(C)CC(=O)N1CCC(C(F)(F)F)CC1,-8.4,5.048
COc1cc2cnc(N3CCC(Nc4ccc(C(=O)O)cc4)CC3)nc2cc1OC,-10.08,7.311
O=c1c2ccc(NCCO)cc2n2ccnc2n1-c1cccc(Cl)c1,-9.01,5.724
O=C(O)CCCCN1C(=O)C(CC(=O)O)N=C(c2ccccc2)c2ccccc21,-8.82,9.808
Cc1cc(S(=O)(=O)N2CCCCC2)ccc1OCC(=O)N1CCOCC1,-8.56,7.449
COC(CNC(=O)c1cc(S(=O)(=O)N2CCc3ccccc32)ccc1F)OC,-9.08,8.756
Cc1ccc(S(=O)(=O)NC2c3cccc4cccc(c34)C2Sc2ncccn2)cc1,-10.04,9.456
O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(O)cc12,-9.68,2.904
O=C(CSc1ccc(C(=O)Nc2ccc(F)cc2)cn1)c1ccsc1,-8.45,7.002
CC(=O)OC1COC(SCC(N)=O)C(OC(C)=O)C1OC(C)=O,-6.25,6.947
CCC(=O)NC1CCCN(C(=O)C(=O)Nc2cc(CC)ccc2CC)C1,-8.83,7.144
C=CCNC(=O)C(C)NC(C)c1ccccc1C(F)(F)F,-8.28,5.825
N#Cc1ccc(Oc2ccc(S(=O)(=O)N3CCCCC3)cn2)cc1,-8.98,4.95
Cc1cc(N)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2n1,-9.95,5.104
COc1ccc(-n2ccc(C(=O)NCC(C)c3ccsc3)n2)cc1,-8.49,5.008
COc1ccc(C(=O)C(=O)Nc2cccc(C(C)SC)c2)cc1,-8.3,4.93
Cc1ccc(Nc2c(NC(C)CCCCC(=O)NO)c(=O)c2=O)cc1,-9.29,9.093
O=C(CCNc1ncccn1)N1CCN(c2nccs2)CC1,-7.85,5.109
COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,-10.86,7.125
CCOC(=O)C1CC(=NNC(=O)CCn2ccc(O)nc2=O)CC1C(=O)OCC,-8.68,9.914
CCCCCCCCOc1ccc(NC(=O)C(C)(N)CC(=O)O)cc1C(F)(F)F,-8.36,13.432
COC(=O)c1cccc(COC(=O)c2cc3ccccc3oc2=O)c1,-9.48,5.515
COc1ccc(Br)cc1C(=O)Nc1ccc(C(=O)NCc2ccco2)cc1,-9.4,6.993
Cn1c(=O)c2c(nc3n2CCCCN3C2CCCC2)n(C)c1=O,-7.88,2.461
COc1ccc(CCn2c(C)cc(C(=O)CSc3nnnn3-c3ccccc3)c2C)cc1,-9.63,11.25
CCCCCCCCOc1ccc(NC(=O)C(C)(N)C=CC(=O)O)cc1,-8.25,10.075
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,-8.31,9.145
C=C1C(OOCC)OC2OC3(C)CCC4C(C)CCC1C24OO3,-7.8,2.936
COC(=O)c1ccc(NC(S)=NCCc2ccc(OC)cc2)cc1,-8.46,6.026
CN1CCN(c2c3c4ccccc4nc-3n(C)c3ccc(Cl)cc23)CC1,-9.44,4.478
CNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccco4)CC3)C(C)C2)c(Cl)c1,-8.24,7.993
CN(Cc1nnc(C2CC2)n1C)C1CCN(Cc2ccon2)C1,-8.48,5.609
COc1ccc2[nH]c(=O)c(-c3nc4c([nH]3)CN(C(=O)CN3CCCCC3)CC4)cc2c1,-9.96,9.012
CCCN(CCC)S(=O)(=O)N=C(Nc1cccnc1)NC(C)(C)CC,-6.84,8.674
CN1CCc2nc3sc(C(=O)NC(C)(C)C)c(N)c3cc2C1,-9.0,3.999
