smiles,score,time
CCCNC1Cc2cccc3c2n(c(=O)n3CCC)C1,-7.7,3.229
CCOc1ccccc1N1CCCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,-8.86,9.089
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCC(=O)N5)CC3)cc2N1,-9.92,8.641
O=C(CCN1CCN(CCC(=O)OC2(c3ccc(Cl)cc3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,-10.72,68.435
COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4ccco4)ccc3C2=O)CC1,-10.2,8.912
O=C1NCCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,-8.95,7.134
NCCc1ccc(O)c(O)c1,-7.09,1.636
CC1CN(CCC2CCC(NC(=O)N3CCCC3)CC2)CCc2ccc(Cl)cc21,-10.0,5.345
Cc1[nH]c2ccc(Cl)cc2c1C1=CCN(CCCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,-9.82,10.097
CS(=O)(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,-9.92,5.892
COc1ccccc1N1CCN(CCCCn2cc(-c3ccc4c(c3)Cc3ccccc3-4)nn2)CC1,-10.12,10.169
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Br)s2)CC1,-7.88,7.395
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-10.05,5.311
N#Cc1cccc(C2CCCN(CCc3ccccc3)C2)c1,-8.71,3.428
Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,-9.94,4.402
CCCCCCCCCN1CCC(c2cccc(O)c2)C1,-7.48,4.643
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCO5)CC3)cc21,-9.62,6.887
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,-9.97,11.051
Fc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,-8.92,3.953
COc1ccc(OC)c(S(=O)(=O)NC2CCC(N3CCN(c4ccccc4OC(C)C)CC3)CC2)c1,-8.26,11.076
ON=Cc1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,-8.56,8.683
c1ccc2c(N3CCN(CCc4ccc5[nH]cnc5c4)CC3)cccc2c1,-9.78,4.269
O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc(F)cc1,-9.14,7.398
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,-9.6,7.835
CC1CCCN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,-8.5,3.566
NC(=O)C1CSC2CCC3(CCCN3C(=O)C3CCCN3)C(=O)N21,-7.22,3.365
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-8.19,3.866
CC=CCC(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,-9.06,6.617
COc1ccccc1N1CCN(CCCCNC(=O)N=Nc2ccc(F)c(F)c2)CC1,-8.71,9.01
COc1ccc2[nH]cc(CN3CCC(O)(c4ccc(SC)cc4)CC3)c2c1,-8.77,5.054
CC(C)CCN1CCN2c3cccc4[nH]cc(c34)CC2C1,-7.8,2.797
COc1ccc(F)cc1C1CC1CNCCCOc1ccc2ccc(=O)[nH]c2c1,-8.64,7.723
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,-8.78,7.264
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3oc2=O)CC1,-9.13,8.181
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,-8.37,7.641
COc1ccccc1N1CCN(CCCCc2cn(-c3ccccc3)nn2)CC1,-8.61,7.277
O=C1NCc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,-10.31,6.891
COc1ccc(Cn2nnc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2C)cc1,-9.11,13.156
CC(C)(C)c1ccc(S(=O)(=O)NC2CCC(CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,-10.38,11.604
CC1CC(NS(=O)(=O)c2ccc3ccccc3c2)CN1CCCc1noc2cc(F)ccc12,-10.83,8.516
Cc1ncoc1-c1nnc(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3F)C2)n1C,-9.26,9.362
CN1CCc2cc(-c3ccccc3)cc3c2C1Cc1ccc(O)c(O)c1-3,-10.87,3.144
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-7.34,2.949
O=C(CCc1cn(CCOCCOCCOCCOCCn2cc(CCC(=O)OC3(c4ccc(Cl)cc4)CCN(CCCC(=O)c4ccc(F)cc4)CC3)nn2)nn1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,-8.85,206.271
C#CC1=CCC(N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,-9.03,9.546
CCCN1CCc2cccc3c2C1Cc1cccc(OCCCCN2CCN(c4ccccc4OC)CC2)c1-3,-10.31,12.829
O=C(CCCN1CCC(O)(c2cc(Cl)ccc2Cl)CC1)c1ccc(F)cc1,-9.29,5.581
COc1ccccc1N1CCN(CCCCOc2ccc3ccnn3c2)CC1,-8.69,6.523
CSc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccccc23)CC1,-8.81,6.832
Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCCC5)c(F)c4)CC3)noc2c1,-9.5,9.634
COc1ccc(F)cc1C1CC1CNCCCOc1ccc2c(c1)NC(=O)CC2,-8.58,7.773
CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,-8.31,3.495
CNc1cc(OC)c(C(=O)NCC2CN(Cc3ccccc3)CC2C)cc1Cl,-8.45,6.224
Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCC3,-9.89,5.496
CCN1CCCC1CNC(=O)c1c(O)c(Br)cc(OC)c1OC,-7.69,4.435
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,-8.31,3.926
CN1CCc2c(sc3ncn(CCN4CCN(c5cncc6ccccc56)CC4)c(=O)c23)C1,-9.82,6.154
O=C(Nc1ccc(CCN2CCN(c3ccccc3)CC2)cc1)Nc1cccnc1,-9.95,6.585
O=C(NC1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1)c1cccs1,-8.68,6.878
CC(=O)N1CCC(C)c2cc(F)cc(CCN3CCN(c4nsc5ccccc45)CC3)c21,-9.67,5.181
OC1(c2ccc(Cl)cc2)CCN(CCCCc2ccc(F)cc2)CC1,-9.14,5.09
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,-10.74,8.019
C#Cc1cccc(C(=O)NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,-8.89,8.44
COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccccc1OC)CC2,-9.38,7.635
COc1cccc2[nH]cc(CN3CCC(O)(c4ccc(I)cc4)CC3)c12,-9.13,4.597
Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2cccnc12,-9.84,7.325
Cc1cc2c(cc1OCCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2,-10.21,8.188
O=C(CCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-10.3,38.956
CCC(C)N1CCCC(c2cccc(C#N)c2)C1,-7.8,2.525
CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1,-7.35,2.315
CCCN(CCN1CCN(c2ccnc3c(O)cccc23)CC1)C1CCc2c(O)cccc2C1,-9.81,8.172
CCCN(CCCCOc1ccc2c(C=O)cnn2c1)C1CCc2c(O)cccc2C1,-9.15,8.815
CN1CCN(C2=Cc3ccccc3Oc3ccccc32)CC1,-8.57,2.341
COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC(n2c(O)nc4ccccc42)CC1)O3,-9.94,7.482
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,-8.86,6.855
Cc1ccc(N2CCN(CCC3CCC(NC(=O)C4CCCCC4)CC3)CC2)cc1C,-9.07,6.843
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,-7.96,1.966
C#CC1=CCC(N(CCC)CCCCNC(=O)c2cc3ccccc3s2)CC1,-8.21,7.72
COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3Br)c2C)CC1,-8.31,11.674
COc1ccccc1C1CC1CNCCCCOc1ccc2c(c1)NC(=O)CC2,-8.25,8.289
CCCN(CCC)C1CCc2ccc(O)cc2C1,-7.85,2.66
CC(=O)N(CCCN(C(C)=O)C1CCCCNC(=O)C(Cc2ccc(F)cc2)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCNC(=N)N)NC1=O)CC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,-9.41,366.113
O=C1NCN(c2ccccc2)C12CCN(CCCCc1c[nH]c3ccccc13)CC2,-9.45,6.694
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)c(F)c1,-9.38,5.526
C#Cc1cc(C(=O)NC2CCN(Cc3ccccc3)C2)c(OC)c2ccccc12,-9.36,5.655
CNC1Cc2cccc3[nH]c(=O)n(c23)C1,-7.32,1.88
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c21,-9.6,8.138
CCCCN1CCN(c2ccccc2OC)CC1,-6.16,2.861
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,-7.93,1.929
O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2cccc3c2OCCO3)CC1,-9.77,9.23
Brc1ccc(NCCN2CCN(CCc3c[nH]c4ccccc34)CC2)cc1,-8.86,6.172
CC(C)CC(NC(=O)C1CCCN1)C(=O)NCC(N)=O,-7.53,4.111
O=C1CCc2ccc(OCCCCN3CCN(c4c(F)ccc5ccccc45)CC3)nc2N1,-10.19,8.449
Cc1c(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12,-10.06,7.731
