smiles,score,time
CC(C)CC1C2=C(Oc3c(C(=O)C(C)C)c(O)cc(O)c31)C(C)(C)C(=O)C(C)(C)C2=O,-7.95,6.797
O=C1NCCC(=O)c2c1[nH]c(Br)c2Br,-6.59,2.903
CCC(C)c1cc(C(O)C(F)(F)F)cc(Br)c1O,-7.0,4.065
Cc1ccccc1OCc1ccc(-c2nc(C#N)c(N3CCC(C(N)=O)CC3)o2)o1,-9.39,10.187
O=S(=O)(Nc1cccc2cccnc12)c1c(Cl)cc(Cl)cc1Cl,-9.44,5.331
CC(C(=O)Nc1ccnn1C(C)C)N1CCN(Cc2ccccc2)CC1,-9.18,8.746
CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2ccc(C3CCOCC3)cc2C1,-10.12,8.857
CCN1CCN(C2=C(Cl)C(=O)N(c3cccc(C(F)(F)F)c3)C2=O)CC1,-9.71,8.736
CCCCCCOc1c(C=NN=C(N)N)ccc(C=NNC(=N)N)c1OCCCCCC,-7.26,22.284
CC(=O)Nc1nc2ccc(CCNC(=O)Nc3ccc(Cl)c(Cl)c3)cc2[nH]1,-10.04,7.539
O=C(NC(=S)Nc1ccccc1C(=O)NCc1ccccc1)c1ccco1,-9.43,10.448
COC(=O)C(C)(C)CCCOc1ccc(OCCCC(C)(C)C(=O)OC)c(C#N)c1C#N,-7.43,17.572
O=C(CCCCCC(NC(=O)C1CCNC1=O)C(=O)Nc1ccccc1)NO,-8.72,12.395
COCCCNC(=O)C1CCCN(c2nn3cc(-c4ccc(C)cc4)nc3s2)C1,-9.47,7.227
O=C1NCCN1c1ccc(S(=O)(=O)Oc2ccc(F)c(F)c2)cc1,-10.3,6.066
CC(C)C(=O)Nc1nnc(S(=O)(=O)N2CCCCCC2)s1,-8.81,4.948
CN(C)c1nc(N)nc2[nH]c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)c12,-7.83,6.929
COc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,-10.2,8.603
O=C(O)c1ccc(N2CC3(CCN(Cc4ccc5c(c4)OCO5)CC3)OC2=O)cc1,-10.74,7.295
Cc1cc(C)n2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,-8.26,7.993
CCOc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2Cc2ccco2)cc1,-8.64,8.861
Fc1ccc(COC(CCn2cncn2)c2ccco2)c(F)c1,-8.05,6.9
CC(C)=CCOC1=CC2=C3c4ccc(OCC=C(C)C)cc4OCC3(O)CC2=CC1=O,-9.12,8.274
COc1ccc(NC(=O)NC(C)Cc2ccco2)c(OC)c1,-8.12,5.643
CCOc1ccc(C(=O)Nc2c3c(nn2C(C)(C)C)CSC3)cc1OCC,-7.16,8.474
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,-10.62,5.148
Cc1ncsc1C(=O)NCCOc1cccc(C(C)(C)C)c1,-7.75,7.109
CC1=NN(c2ccc(C(=O)NCC(C)(O)c3ccc(F)cc3)cc2)CC1,-10.62,6.75
Brc1ccccc1Cn1c(CN2CCCC2)nc2ccccc21,-8.23,5.662
c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,-10.47,5.806
Cc1cccc(Nc2nc(C(=O)N3CCN(c4ccc(C(F)(F)F)cn4)CC3)cs2)n1,-9.7,8.175
CCOC(=O)CN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21,-9.02,7.257
Cc1cccc(N2N=C(C(=O)N3CC(C)OC(C)C3)CCC2=O)c1,-9.75,4.814
O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1ccc2ncncc2c1,-11.63,7.754
CN(Cc1ccccc1)S(=O)(=O)c1nnc(NC(=O)c2cccc(Cl)c2)s1,-10.03,8.086
CCC(=O)NCc1ccc(OCC(O)CNC(C)(C)C)c(OC)c1,-8.06,8.709
CC(=O)Nc1cc2nc(NC(=O)C34CC5CC(CC(C5)C3)C4)sc2cc1C,-10.82,5.968
CC(=O)Nc1ccc(NC(=O)C(=O)N(C)Cc2cc(C)on2)c(Cl)c1,-9.77,7.849
Clc1ccc2c(c1)C(N1CCN(Cc3ccccc3)CC1)=Nc1cccnc1N2,-9.27,6.711
CCC#CCOc1ccc(CCNC(=O)C(CCSC)NS(C)(=O)=O)cc1OC,-8.31,14.644
Nc1ncc(-c2ccccc2)nc1CNC(=S)Nc1ccccc1,-9.68,6.998
CCOC(=O)c1c(N)sc(C(=O)Nc2ccccc2OC)c1C,-8.67,6.098
CCCCCNC(=O)C(Cc1ccc(OCC#N)c(C(=O)O)c1)NC(=O)CCC(=O)O,-7.96,17.531
COc1ccc(Cl)cc1N(CC(=O)NC(C(C)C)C(C)C)S(C)(=O)=O,-7.31,8.366
CC1CCCCC1NC(=O)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,-9.75,9.126
CC(C)(O)c1nc(-c2cccc(CNC(=O)c3cnc(-c4ccccn4)nc3)c2)no1,-11.24,8.871
CCC(C)CN1CC2CCC(NC(=O)c3cc(Cl)cc(Cl)c3)C2C1,-8.2,6.729
CC(C)(C)NCC(O)COc1ccc(C=CCO)cc1Cl,-8.5,7.393
CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)cc3Cl)C2=O)CC1,-9.75,5.26
CCCCOC1C=CC(=O)C(Cn2cc(CCCCl)nn2)O1,-7.25,7.031
CC(C)Oc1cccc(C(=O)C2CCCN(C(=O)c3ncn[nH]3)C2)c1,-9.28,7.568
Cc1cc(C)c(OS(=O)(=O)c2ccc(N3CCNC3=O)cc2)cc1C,-10.09,7.073
Cc1ccc(N2C(=O)CC(N3CCSCC3)C2=O)c(C)c1,-9.8,4.712
CCC(CO)NC(=O)c1cccc(S(=O)(=O)N2c3ccccc3CC2C)c1,-10.22,9.352
CSCC(C)(O)CNC(=O)c1cccc(Cl)c1Cl,-7.24,5.238
CC(=O)c1ccc(C(=O)NCCCOC(C)c2ccccc2)s1,-8.55,7.565
NC(CC(=O)N1CCn2nnc(-c3ccc(F)cc3)c2C1)Cc1cc(F)c(F)cc1F,-11.08,9.015
CCN(CC)S(=O)(=O)CC(=O)N(C)Cc1cccc(C#N)c1,-7.46,7.226
COCCNC(=O)C(c1ccc(C)o1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,-8.98,14.767
CCOC(=O)N1C2CCC1CC(NCCNC(=O)c1ccc(C)c(F)c1)C2,-9.48,9.107
CCc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cn2)cc1,-10.23,8.428
CC1CCCC(NC(=O)COC(=O)c2ccccc2C(=O)N(C)C2CCCCC2)C1C,-9.13,11.884
CC(C)CNC(=O)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(C)C3=O)c1,-10.37,7.547
COC(=O)CC(C)(C)CC(=O)N1CCC(C(F)(F)F)CC1,-7.66,5.74
COc1cc2cnc(N3CCC(Nc4ccc(C(=O)O)cc4)CC3)nc2cc1OC,-10.01,8.263
O=c1c2ccc(NCCO)cc2n2ccnc2n1-c1cccc(Cl)c1,-8.84,6.718
O=C(O)CCCCN1C(=O)C(CC(=O)O)N=C(c2ccccc2)c2ccccc21,-8.54,10.396
Cc1cc(S(=O)(=O)N2CCCCC2)ccc1OCC(=O)N1CCOCC1,-9.55,6.891
COC(CNC(=O)c1cc(S(=O)(=O)N2CCc3ccccc32)ccc1F)OC,-10.03,10.187
Cc1ccc(S(=O)(=O)NC2c3cccc4cccc(c34)C2Sc2ncccn2)cc1,-9.16,8.549
O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(O)cc12,-9.96,4.81
O=C(CSc1ccc(C(=O)Nc2ccc(F)cc2)cn1)c1ccsc1,-9.72,8.618
CC(=O)OC1COC(SCC(N)=O)C(OC(C)=O)C1OC(C)=O,-5.64,8.129
CCC(=O)NC1CCCN(C(=O)C(=O)Nc2cc(CC)ccc2CC)C1,-9.55,7.653
C=CCNC(=O)C(C)NC(C)c1ccccc1C(F)(F)F,-8.26,5.744
N#Cc1ccc(Oc2ccc(S(=O)(=O)N3CCCCC3)cn2)cc1,-9.25,5.977
Cc1cc(N)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2n1,-10.08,5.099
COc1ccc(-n2ccc(C(=O)NCC(C)c3ccsc3)n2)cc1,-8.94,8.143
COc1ccc(C(=O)C(=O)Nc2cccc(C(C)SC)c2)cc1,-8.62,8.753
Cc1ccc(Nc2c(NC(C)CCCCC(=O)NO)c(=O)c2=O)cc1,-9.2,10.326
O=C(CCNc1ncccn1)N1CCN(c2nccs2)CC1,-8.22,4.326
COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,-9.12,9.127
CCOC(=O)C1CC(=NNC(=O)CCn2ccc(O)nc2=O)CC1C(=O)OCC,-8.74,10.891
CCCCCCCCOc1ccc(NC(=O)C(C)(N)CC(=O)O)cc1C(F)(F)F,-8.87,13.314
COC(=O)c1cccc(COC(=O)c2cc3ccccc3oc2=O)c1,-9.9,7.039
COc1ccc(Br)cc1C(=O)Nc1ccc(C(=O)NCc2ccco2)cc1,-10.38,6.508
Cn1c(=O)c2c(nc3n2CCCCN3C2CCCC2)n(C)c1=O,-7.54,3.363
COc1ccc(CCn2c(C)cc(C(=O)CSc3nnnn3-c3ccccc3)c2C)cc1,-9.97,9.317
CCCCCCCCOc1ccc(NC(=O)C(C)(N)C=CC(=O)O)cc1,-8.56,8.11
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,-8.44,6.452
C=C1C(OOCC)OC2OC3(C)CCC4C(C)CCC1C24OO3,-7.45,2.697
COC(=O)c1ccc(NC(S)=NCCc2ccc(OC)cc2)cc1,-8.74,5.412
CN1CCN(c2c3c4ccccc4nc-3n(C)c3ccc(Cl)cc23)CC1,-7.11,3.719
CNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccco4)CC3)C(C)C2)c(Cl)c1,-9.42,5.7
CN(Cc1nnc(C2CC2)n1C)C1CCN(Cc2ccon2)C1,-8.5,5.002
COc1ccc2[nH]c(=O)c(-c3nc4c([nH]3)CN(C(=O)CN3CCCCC3)CC4)cc2c1,-10.82,8.651
CCCN(CCC)S(=O)(=O)N=C(Nc1cccnc1)NC(C)(C)CC,-7.04,10.501
CN1CCc2nc3sc(C(=O)NC(C)(C)C)c(N)c3cc2C1,-9.1,4.975
