smiles,score,time
O=C(O)c1c(CN2C(=O)Cc3ccccc32)ccc2c1OCO2,-9.69,5.209
Cc1n[nH]c2cc(Nc3nc(NC4CC4)c4occc4n3)ccc12,-8.98,5.149
Cc1ccc(C2CC(n3cc(C4CC4)nn3)C(O)CN2C(=O)c2cccs2)cc1,-9.84,7.997
CC(C)C1CCN(C(=O)NCC(=O)N(C)CC(F)(F)F)CC1,-8.3,5.534
CN(C)CCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,-7.69,8.147
CCCCN(CCCC)c1nc(C)nc(C(Cl)(Cl)Cl)n1,-6.32,5.14
CCOC(=O)C1=C(N)Oc2c(c(=O)[nH]c3ccccc23)C1c1cccc(Cl)c1,-8.34,7.223
CCN1C(=O)C(O)(c2c[nH]c3ccccc23)c2cc(Br)ccc21,-9.05,5.428
COc1cc(CNC(=O)CCCCCc2ccccc2)ccc1O,-8.73,8.145
O=C(CSc1ccc(Cl)cc1)NNC(=O)CC1Sc2ccccc2NC1=O,-9.96,7.727
COc1ccc2cc(CN3CC(C)OC(C(N)=O)C3)ccc2c1,-9.06,5.142
CC1CN(C(=O)Cc2cc3ccccc3[nH]c2=O)CC(C)O1,-9.27,4.879
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3nn[nH]n3)cc2)c1C,-10.84,8.323
CC(C)CCOC1CCN(C(=O)Nc2ccc(OC(C)C)cc2)C1,-9.17,6.393
Cc1nc2nc(N)nn2c(C)c1CCC(=O)N1CCN(c2cccc(Cl)c2)CC1,-10.27,7.408
COc1ccc(C=NN(C(=O)c2ccc(Cl)cc2)C(=O)c2cccnc2)cc1,-9.2,7.45
CCOc1ccc(NC(=O)C2CCC(C)(C(=O)O)C2(C)C)cc1,-8.61,5.397
N#Cc1cc2ccc(N3CCOCC3)cc2n2c1nc1ccccc12,-7.79,3.746
CCC(CC)(CNc1nccc(C(F)(F)F)n1)S(C)(=O)=O,-7.6,6.012
CN(CCCl)CCCNc1cccc2c1C(=O)c1ccccc1C2=O,-8.79,6.834
O=C(O)C1CSC(c2cn(-c3ccccc3)nc2-c2ccccc2)N1,-9.01,6.709
COC1CCN(c2nccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1,-10.05,9.455
CCOC(=O)c1ccc(Nc2cc3ccccc3c(O)n2)cc1,-9.92,5.547
Cc1nc2sc3c(c2c(N)c1C(=O)OCc1ccc(Cl)cc1)CCC1(C3)OCCO1,-9.96,6.151
CCNC(=O)c1coc(-c2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)c1,-10.3,10.697
NC(C(=O)O)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)O,-9.31,7.637
O=C(COC(=O)CNC(=O)c1ccc(Cl)cc1Cl)NC(=O)NCc1ccccc1,-10.64,10.197
COc1cccc(-n2c(SCC(=O)N3CCC(C)CC3)nnc2-c2ccccn2)c1,-9.49,9.717
Cc1nc(C)c(C(=O)NCCNC(=O)Cc2cccc(F)c2)s1,-9.25,7.022
O=C(O)CCN1C(=O)C(=Cc2ccc(Cl)cc2)SC1=S,-8.03,5.188
O=C(CC1CCOCC1)NCC1CCCN(c2ncccn2)C1,-8.58,5.991
COc1ccc2cc(Br)ccc2c1CC(=O)NCC1CCCO1,-9.01,6.011
O=C(Nc1ccccn1)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,-10.4,5.299
NCCCCOc1c(Br)cc(CCN)cc1Br,-5.95,5.062
CCOC(=O)C=CC(=O)OCC(=O)Nc1c(Cl)cccc1Cl,-7.54,7.438
COc1ccc(-c2nc3nnccn3c2-c2ccccc2)cc1,-8.44,5.347
CCN(C(=O)c1cc(S(=O)(=O)N(C)C)c(C)o1)c1cc(C)ccc1C,-8.54,6.052
O=C1Nc2cc(O)c(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,-7.76,4.471
CCNC1CC(C)S(=O)(=O)c2sc(S(=O)(=O)NC(=O)CNC)cc21,-6.86,7.195
CC(C)Cn1cc(-c2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)cn1,-10.12,10.844
CN1CCN(CCCn2c(COc3cccc(Cl)c3)nc3ccccc32)CC1,-8.74,9.61
CCCOc1ccc(-c2nnn(CC(=O)c3ccc4c(c3)OCCO4)n2)cc1,-9.75,6.981
CC(C)(C#Cc1ccc(NC(=O)OC(C)(C)C)cc1)CC(=O)O,-8.54,5.802
O=C(NCc1cccnc1)c1cncc(-c2ccc(Cl)cc2)n1,-9.88,4.845
NC(=S)NN=CCSc1ccc(Br)cc1,-6.97,4.169
NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3cc(F)ccc13)C1CCC1)CO2,-10.4,11.816
Cc1ccc(F)cc1Oc1ccc(C(F)(F)F)cc1C(=O)Nc1cc[nH]c(=O)c1,-9.05,8.649
CC(O)CC(C)CNC(=O)C(=O)Nc1cc(F)c(F)cc1F,-8.83,6.894
CCOC(=O)C1=C(C)C(C(=O)Nc2ccccc2C)C(C)=N1,-8.45,5.527
CC(C)CNc1cccnc1N1CCN(C(=O)c2ccc(C(=O)NC3CC3)cn2)CC1,-8.62,8.052
O=C(Nn1c(-c2ccc(Br)cc2)nc2ccccc2c1=O)c1ccncc1,-9.64,6.531
CCCN(CC(=O)OC)C(=O)c1ccc(I)cc1,-7.06,4.317
CCCCCCOc1c(C)cc(C(=O)CCN(C)C)cc1C,-7.5,7.481
CN(Cc1ccccc1Cl)C(=O)c1ccc(-n2cnnn2)cc1,-10.26,5.664
COc1cc(NC(=O)CC(C)=NNC(=O)C(=O)NCCO)c(OC)cc1Cl,-8.16,10.383
NC(=O)C=Cc1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,-8.93,7.668
CCNS(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,-9.69,8.148
CC(C)(C)OC(=O)Cn1ncn(NC(=O)Cc2ccccc2)c1=O,-9.56,6.8
O=C(CNC(=O)c1ccccc1F)OCc1cc(=O)n2ccsc2n1,-9.33,7.24
COCC(C)(NC(=O)CS(=O)(=O)C(C)C)c1ccccc1,-7.21,6.35
CCCCNC(=O)c1cccc(NC(=O)C(C)Br)c1,-8.13,5.307
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NO)c1ccco1,-9.73,7.538
CCCC(=O)Nc1cc(-c2ccc(OC)cc2OC)nc(-c2ccc(OC)cc2OC)n1,-8.05,12.446
CN(C)c1cc(C2CCCN2C(=O)c2noc3c2CCCC3)ccn1,-9.4,6.3
CC(C)C(NC(=O)N(CCO)Cc1ccccc1)c1nc2ccccc2[nH]1,-9.26,9.838
COC1CCN(C(=O)C(=O)Nc2cc(F)ccc2OC(C)C)CC1,-8.44,7.403
Cc1cc(=O)n(CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)c2ccccc12,-10.14,7.658
CCn1ncc(Br)c1C(=O)Nc1ncc(C)s1,-6.71,3.958
Cc1ccc2oc(=O)cc(N3CCN(c4ccc(Cl)cc4)CC3)c2c1,-9.88,4.848
Cc1cccc2ccn(-c3cc(NC(=O)c4ccc(Cl)cn4)nc(NC(=O)C(C)N)c3)c12,-9.56,9.314
Cc1cccnc1-c1cc(N2CCN(C(=O)C(C)C)CC2)ncc1Cl,-8.9,5.741
FC(F)(F)Oc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,-9.8,7.423
Cc1ccc(S(=O)(=O)n2ccc(CN3CCC(N4CCCCC4)CC3)c(O)c2=O)cc1,-10.87,9.82
CCN1CC(CCN2CCOCC2)C(c2ccccc2)C1=O,-8.46,6.734
O=C1N(CC2CC2)C(Cc2cccs2)C(O)C(O)C(Cc2cccs2)N1CC1CC1,-7.26,10.824
O=C(NN1CCc2ccccc2C1)Oc1ccc(C(=O)c2ccccc2)cc1,-11.17,7.013
O=C(O)CCCNC(=O)c1ncc2cc(Oc3ccccc3)ccc2c1O,-10.65,8.269
CC(Oc1cccc(Br)c1)C(=O)NC(C)c1nc2ccccc2o1,-9.7,6.715
COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(O)cc3)cc1F)CC2,-10.65,7.993
CC(C)=CCC1=C(OS(C)(=O)=O)C(=O)c2ccccc2C1=O,-7.57,3.739
CCN(Cc1ccccc1)C(=O)c1ccccc1NC(=O)c1ccccc1,-8.84,7.98
COc1ccc(-c2cc(-c3ccccc3O)nc(N)n2)cc1OC,-9.36,7.74
COC(C)(C=C1C=C(C)C(=O)O1)CC1C=C(CCC(C=O)=C(C)C)C(=O)O1,-9.85,8.536
CC(C)N(C(=O)COC(=O)c1nc(Cl)c(Cl)c(N)c1Cl)C(C)C,-8.17,6.142
CC(C)C(OC(=O)C(C)S(C)(=O)=O)c1ccc(F)c(F)c1,-7.54,5.934
CC(O)CC(C)CNC(=O)Nc1ccnc(C(=O)N(C)C)c1,-8.74,6.591
COc1ccccc1CNc1ccnc(Nc2ccc(C#N)cc2)n1,-9.54,6.507
O=C(c1ccc(Oc2nccnc2N2CCCCC2)cc1)c1nc2ccccc2[nH]1,-11.03,8.004
OC(c1cccc(Cl)c1)(c1cccc(Cl)c1)C1CN2CCC1CC2,-8.58,6.775
COc1ccc(OC)c(C=Nn2c(S)nnc2COc2ccccc2)c1,-8.3,8.014
CC1CCCN(C(=O)C2CCN(c3snc4ccccc34)CC2)C1,-10.26,5.36
COc1ccc(OC)c(NC(=O)CSc2nc3ccccc3c3nc4ccccc4n23)c1,-8.9,10.972
COc1ccc2cc3cc(C(=O)N4CCN(c5ccccc5F)CC4)oc3nc2c1,-10.05,6.145
Cn1c(C(F)(F)F)nc2ccc(C(=O)c3ccccc3)cc21,-9.35,4.735
Clc1ccccc1-c1nnc2sc(-c3ccc(Br)o3)nn12,-8.33,4.847
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(C#N)cc1,-8.18,5.62
COc1ccccc1C1(NCc2ccc(O)c(CN3CCN(C)CC3)c2)CCCC1,-9.34,11.109
Cc1ccc(S(=O)(=O)N2CCN(Cc3ccncc3)CC2)c(Cl)c1,-8.79,6.33
COc1cc(C2CC(=O)Nc3nc(C)[nH]c(=O)c32)ccc1OCc1ccccc1F,-9.72,8.277
CCS(=O)(=O)CC(C)NC(=O)C(C)(C)Cc1cccc(Cl)c1,-8.57,7.524
Cc1[nH]c2ccccc2c1CCN1CCc2cc(C=CC(=O)NO)ccc2C1,-11.17,8.297
CCOC(=O)c1ccc(-c2cc(N3CCC(CNS(N)(=O)=O)CC3)ncn2)cc1,-8.99,8.019
COc1ccccc1S(=O)(=O)Nc1cccc2cccnc12,-9.55,6.063
COc1ccc2c(c1)C(SCC(=O)NCc1ccccc1)CC(C)(C)O2,-8.26,7.815
Cc1cc(-c2ccc(CC(=O)O)cc2)c(OCCO)c(-c2ccc(CC(=O)O)cc2)c1,-8.93,11.547
O=C(O)CCC(NC(=O)c1ccc(Nc2nc3ccccc3nc2C(=O)O)cc1)C(=O)O,-10.17,11.247
CCCCCc1cc(OS(N)(=O)=O)cc(OS(N)(=O)=O)c1,-7.18,7.076
COc1ncc(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)cn1,-8.69,7.562
CCOC(=O)COc1ccc(CCC(C)=NNC(N)=S)cc1,-7.95,7.596
COc1ccc(OC)c(-c2csc(NC(=O)C3CCCN3S(=O)(=O)c3cccs3)n2)c1,-8.73,10.196
CS(=O)(=O)N(CCCCCCC(=O)O)CCCC1(O)CCCCC1,-7.71,10.074
OCC1CN(Cc2ccncc2)CC(n2cnc3c(NC4CCCC4)ncnc32)O1,-9.48,10.312
COc1ccc(Nc2nc3cc(C)ccc3cc2C#N)c(OC)c1,-6.82,5.899
CCN(CC)CCCNC1=C(Cl)C(=O)c2ccccc2C1=O,-7.83,7.35
CSCCC(NC(=O)C(CCCNC(=O)C(N)CS)Cc1ccccc1)C(=O)O,-7.62,16.645
