smiles,score,time
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3)CC2)CC1)c1cccs1,-9.9,10.682
CNc1cc(OC)c(C(=O)NCC2CN(Cc3ccccc3)CC2C)cc1Cl,-9.61,8.908
COc1ccc(Br)cc1S(=O)(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,-9.11,12.712
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,-10.15,13.992
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-8.06,5.822
Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCCC5)c(F)c4)CC3)noc2c1,-10.58,12.872
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1S2,-6.93,3.857
COc1c(O)ccc2c1CN1CCc3cc4c(cc3C1C2)OCO4,-9.47,3.234
Clc1cccc(OCCNCCCOc2ccccc2)c1,-7.78,8.336
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2[nH]1,-10.12,10.866
CC(C)Oc1ccccc1N1CCCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,-10.0,14.393
O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccc[nH]1,-10.73,8.471
CCCN(CCCCNC(=O)N=Nc1ccc(F)cc1)C1Cc2ccccc2C1,-9.81,11.394
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cccc(F)c32)CC1,-11.22,9.781
CC(C)=CC(=O)NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1,-11.14,9.414
COc1cc2c(cc1O)C1Cc3sc(CCCl)cc3CN1CC2,-8.22,6.205
CCCN(CCCCOc1ccc2c(C=NO)cnn2c1)C1CCc2c(O)cccc2C1,-10.17,14.366
O=S(=O)(NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1,-10.54,18.381
COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4ccccc4)ccc3C2=O)CC1,-11.29,13.791
O=Cc1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCC(=O)N5)CC3)cc12,-9.64,14.466
COc1ccccc1N1CCN(CCCCNC(=O)N=Nc2ccc(F)cc2)CC1,-9.47,13.346
COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=NO)cc3c2)CC1,-9.41,12.033
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2cccc3c2OCO3)CC1,-9.38,12.831
Cc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,-10.83,6.135
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3nonc3c2)CC1,-9.19,11.634
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCOC5)CC3)cc21,-9.73,10.331
COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3nccc3c2)CC1,-9.8,9.628
Cn1cc(S(=O)(=O)N(CC2CC2)C2CCN(CCOc3ccccc3-c3ccccc3)CC2)cn1,-9.37,16.481
Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCC3,-10.66,8.596
Cc1cc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1CN1CCOCC1,-10.37,13.291
Cc1cccc(S(=O)(=O)NCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,-11.34,8.397
O=C(NCCCCN1CCN(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1cc2ccccc2s1,-10.75,14.962
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,-7.78,7.439
c1ccc2c(N3CCN(CCc4ccc5[nH]cnc5c4)CC3)cccc2c1,-10.73,6.623
C=CCN1CCCC1CNC(=O)c1cccc(CCCF)c1,-8.32,7.285
CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3ccc(F)c(F)c3)CC2)CC1,-10.58,11.426
FC(F)(F)c1nc2c(OCCNCc3ccccc3)cc(Cl)cc2[nH]1,-9.04,8.897
CCCCN1CCN(c2cc(CC)cc(Cl)c2OC)CC1,-6.99,6.025
COc1cccc(N2CCN(CCOc3ccc4[nH]c(=S)[nH]c4c3)CC2)c1,-9.24,8.78
c1cc2c(c(N3CCN(CCCc4c[nH]c5ccccc45)CC3)c1)CCCN2,-10.47,6.524
O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2cccc3[nH]ccc23)CC1,-10.98,12.716
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-9.86,7.507
CCCN(CCCCOc1ccc2ccnn2c1)C1CCc2c(O)cccc2C1,-10.16,11.246
CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,-7.06,3.929
OC1(c2ccc(Cl)cc2)CCN(CCCc2ccc(F)cc2)CC1,-10.16,8.806
Clc1cccc(N2CCCN(CCCOc3ccc4scnc4c3)CC2)c1Cl,-9.35,11.381
Cc1cccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)c1C,-9.13,8.638
CCOc1ccccc1N1CCCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1,-9.46,15.553
CCCN(CCCCc1cn(CCOCCOCCOCCn2cc(CCCCN(CCC)C3Cc4ccccc4C3)nn2)nn1)C1Cc2ccccc2C1,-8.75,91.128
CN(C)CC1CC2c3ccccc3Oc3ccc(Br)cc3C2O1,-7.68,4.51
O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,-10.11,13.28
Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1,-10.58,7.853
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-11.6,7.776
O=C(CCCN1C2CCC1CC(O)(c1ccccc1)C2)c1ccc(F)cc1,-10.04,8.977
Cc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,-11.59,9.872
CC1CC(NS(=O)(=O)c2ccc3ccccc3c2)CN1CCCc1noc2cc(F)ccc12,-11.27,12.129
COc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,-9.55,12.205
O=C1CCc2ccc(OCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc2N1,-10.25,12.627
COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,-9.93,10.411
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,-10.68,13.309
Nc1cccc(-c2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2)n1,-11.22,10.455
