smiles,score,time
NC(C(=O)O)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)O,-8.52,6.328
O=C(COC(=O)CNC(=O)c1ccc(Cl)cc1Cl)NC(=O)NCc1ccccc1,-9.1,9.776
COc1cccc(-n2c(SCC(=O)N3CCC(C)CC3)nnc2-c2ccccn2)c1,-9.07,10.172
Cc1nc(C)c(C(=O)NCCNC(=O)Cc2cccc(F)c2)s1,-8.87,6.381
O=C(O)CCN1C(=O)C(=Cc2ccc(Cl)cc2)SC1=S,-8.34,4.544
O=C(CC1CCOCC1)NCC1CCCN(c2ncccn2)C1,-8.7,5.487
COc1ccc2cc(Br)ccc2c1CC(=O)NCC1CCCO1,-8.94,4.505
O=C(Nc1ccccn1)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,-9.41,5.594
NCCCCOc1c(Br)cc(CCN)cc1Br,-6.13,4.35
CCOC(=O)C=CC(=O)OCC(=O)Nc1c(Cl)cccc1Cl,-7.39,7.395
COc1ccc(-c2nc3nnccn3c2-c2ccccc2)cc1,-8.67,4.066
CCN(C(=O)c1cc(S(=O)(=O)N(C)C)c(C)o1)c1cc(C)ccc1C,-8.63,5.407
O=C1Nc2cc(O)c(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,-7.77,5.17
CCNC1CC(C)S(=O)(=O)c2sc(S(=O)(=O)NC(=O)CNC)cc21,-7.65,5.249
CC(C)Cn1cc(-c2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)cn1,-9.15,10.231
CN1CCN(CCCn2c(COc3cccc(Cl)c3)nc3ccccc32)CC1,-8.64,9.242
CCCOc1ccc(-c2nnn(CC(=O)c3ccc4c(c3)OCCO4)n2)cc1,-9.39,6.848
CC(C)(C#Cc1ccc(NC(=O)OC(C)(C)C)cc1)CC(=O)O,-9.06,5.439
O=C(NCc1cccnc1)c1cncc(-c2ccc(Cl)cc2)n1,-8.91,4.538
NC(=S)NN=CCSc1ccc(Br)cc1,-7.29,4.761
NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3cc(F)ccc13)C1CCC1)CO2,-9.69,10.561
Cc1ccc(F)cc1Oc1ccc(C(F)(F)F)cc1C(=O)Nc1cc[nH]c(=O)c1,-9.81,7.089
CC(O)CC(C)CNC(=O)C(=O)Nc1cc(F)c(F)cc1F,-8.24,4.815
CCOC(=O)C1=C(C)C(C(=O)Nc2ccccc2C)C(C)=N1,-8.13,6.067
CC(C)CNc1cccnc1N1CCN(C(=O)c2ccc(C(=O)NC3CC3)cn2)CC1,-9.5,8.139
O=C(Nn1c(-c2ccc(Br)cc2)nc2ccccc2c1=O)c1ccncc1,-9.5,5.802
CCCN(CC(=O)OC)C(=O)c1ccc(I)cc1,-7.44,4.896
CCCCCCOc1c(C)cc(C(=O)CCN(C)C)cc1C,-7.37,7.014
CN(Cc1ccccc1Cl)C(=O)c1ccc(-n2cnnn2)cc1,-9.52,5.583
COc1cc(NC(=O)CC(C)=NNC(=O)C(=O)NCCO)c(OC)cc1Cl,-8.24,8.814
NC(=O)C=Cc1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,-9.8,7.441
CCNS(=O)(=O)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1,-9.52,5.609
CC(C)(C)OC(=O)Cn1ncn(NC(=O)Cc2ccccc2)c1=O,-8.42,5.904
O=C(CNC(=O)c1ccccc1F)OCc1cc(=O)n2ccsc2n1,-8.72,8.406
COCC(C)(NC(=O)CS(=O)(=O)C(C)C)c1ccccc1,-7.31,5.846
CCCCNC(=O)c1cccc(NC(=O)C(C)Br)c1,-7.71,3.854
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NO)c1ccco1,-8.75,5.939
CCCC(=O)Nc1cc(-c2ccc(OC)cc2OC)nc(-c2ccc(OC)cc2OC)n1,-9.08,10.882
CN(C)c1cc(C2CCCN2C(=O)c2noc3c2CCCC3)ccn1,-9.15,4.368
CC(C)C(NC(=O)N(CCO)Cc1ccccc1)c1nc2ccccc2[nH]1,-8.34,8.194
COC1CCN(C(=O)C(=O)Nc2cc(F)ccc2OC(C)C)CC1,-8.46,5.223
Cc1cc(=O)n(CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)c2ccccc12,-9.63,6.841
CCn1ncc(Br)c1C(=O)Nc1ncc(C)s1,-6.48,2.43
Cc1ccc2oc(=O)cc(N3CCN(c4ccc(Cl)cc4)CC3)c2c1,-9.88,4.886
Cc1cccc2ccn(-c3cc(NC(=O)c4ccc(Cl)cn4)nc(NC(=O)C(C)N)c3)c12,-10.35,8.464
Cc1cccnc1-c1cc(N2CCN(C(=O)C(C)C)CC2)ncc1Cl,-8.74,3.78
FC(F)(F)Oc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,-9.44,6.662
Cc1ccc(S(=O)(=O)n2ccc(CN3CCC(N4CCCCC4)CC3)c(O)c2=O)cc1,-9.91,8.923
CCN1CC(CCN2CCOCC2)C(c2ccccc2)C1=O,-7.51,4.847
O=C1N(CC2CC2)C(Cc2cccs2)C(O)C(O)C(Cc2cccs2)N1CC1CC1,-8.0,11.393
O=C(NN1CCc2ccccc2C1)Oc1ccc(C(=O)c2ccccc2)cc1,-10.13,5.648
O=C(O)CCCNC(=O)c1ncc2cc(Oc3ccccc3)ccc2c1O,-9.41,7.173
CC(Oc1cccc(Br)c1)C(=O)NC(C)c1nc2ccccc2o1,-9.16,6.366
COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(O)cc3)cc1F)CC2,-9.28,7.402
CC(C)=CCC1=C(OS(C)(=O)=O)C(=O)c2ccccc2C1=O,-8.33,3.417
CCN(Cc1ccccc1)C(=O)c1ccccc1NC(=O)c1ccccc1,-9.0,8.807
COc1ccc(-c2cc(-c3ccccc3O)nc(N)n2)cc1OC,-9.18,4.754
COC(C)(C=C1C=C(C)C(=O)O1)CC1C=C(CCC(C=O)=C(C)C)C(=O)O1,-8.94,7.597
CC(C)N(C(=O)COC(=O)c1nc(Cl)c(Cl)c(N)c1Cl)C(C)C,-7.78,5.735
CC(C)C(OC(=O)C(C)S(C)(=O)=O)c1ccc(F)c(F)c1,-8.75,5.477
CC(O)CC(C)CNC(=O)Nc1ccnc(C(=O)N(C)C)c1,-8.21,6.411
COc1ccccc1CNc1ccnc(Nc2ccc(C#N)cc2)n1,-8.46,5.403
O=C(c1ccc(Oc2nccnc2N2CCCCC2)cc1)c1nc2ccccc2[nH]1,-10.0,8.503
OC(c1cccc(Cl)c1)(c1cccc(Cl)c1)C1CN2CCC1CC2,-9.19,5.516
COc1ccc(OC)c(C=Nn2c(S)nnc2COc2ccccc2)c1,-7.91,8.358
CC1CCCN(C(=O)C2CCN(c3snc4ccccc34)CC2)C1,-9.52,3.766
COc1ccc(OC)c(NC(=O)CSc2nc3ccccc3c3nc4ccccc4n23)c1,-9.57,8.206
COc1ccc2cc3cc(C(=O)N4CCN(c5ccccc5F)CC4)oc3nc2c1,-10.34,5.514
Cn1c(C(F)(F)F)nc2ccc(C(=O)c3ccccc3)cc21,-9.39,3.154
Clc1ccccc1-c1nnc2sc(-c3ccc(Br)o3)nn12,-8.78,4.395
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(C#N)cc1,-7.45,5.543
COc1ccccc1C1(NCc2ccc(O)c(CN3CCN(C)CC3)c2)CCCC1,-8.66,9.328
Cc1ccc(S(=O)(=O)N2CCN(Cc3ccncc3)CC2)c(Cl)c1,-8.53,6.075
COc1cc(C2CC(=O)Nc3nc(C)[nH]c(=O)c32)ccc1OCc1ccccc1F,-10.0,8.378
CCS(=O)(=O)CC(C)NC(=O)C(C)(C)Cc1cccc(Cl)c1,-7.95,6.125
Cc1[nH]c2ccccc2c1CCN1CCc2cc(C=CC(=O)NO)ccc2C1,-11.02,6.095
CCOC(=O)c1ccc(-c2cc(N3CCC(CNS(N)(=O)=O)CC3)ncn2)cc1,-9.68,9.49
COc1ccccc1S(=O)(=O)Nc1cccc2cccnc12,-8.39,4.895
COc1ccc2c(c1)C(SCC(=O)NCc1ccccc1)CC(C)(C)O2,-8.58,6.646
Cc1cc(-c2ccc(CC(=O)O)cc2)c(OCCO)c(-c2ccc(CC(=O)O)cc2)c1,-9.45,11.006
O=C(O)CCC(NC(=O)c1ccc(Nc2nc3ccccc3nc2C(=O)O)cc1)C(=O)O,-9.83,10.243
CCCCCc1cc(OS(N)(=O)=O)cc(OS(N)(=O)=O)c1,-7.88,6.696
COc1ncc(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)cn1,-9.62,7.576
CCOC(=O)COc1ccc(CCC(C)=NNC(N)=S)cc1,-8.02,6.32
COc1ccc(OC)c(-c2csc(NC(=O)C3CCCN3S(=O)(=O)c3cccs3)n2)c1,-8.77,8.462
CS(=O)(=O)N(CCCCCCC(=O)O)CCCC1(O)CCCCC1,-7.44,9.016
OCC1CN(Cc2ccncc2)CC(n2cnc3c(NC4CCCC4)ncnc32)O1,-9.31,8.473
COc1ccc(Nc2nc3cc(C)ccc3cc2C#N)c(OC)c1,-8.83,6.044
CCN(CC)CCCNC1=C(Cl)C(=O)c2ccccc2C1=O,-7.85,5.192
CSCCC(NC(=O)C(CCCNC(=O)C(N)CS)Cc1ccccc1)C(=O)O,-7.74,15.446
