smiles,score,time
O=C(CCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NC(Cc1ccc(O)cc1)C(=O)O,-10.08,11.8
CC(C)=CCN1Cc2cc(C(F)(F)F)cc3nc(S)n(c23)CC1C,-7.53,5.763
CNc1nc(SCC(=O)N(C)Cc2ccc(Cl)s2)nc2ccccc12,-8.45,7.805
CCc1ccc(C(CO)NC(=O)CNC(=O)Nc2cccc(C)c2)cc1,-9.85,8.534
CCOc1cccc2c1C(=O)c1c(OCC)cc(C)cc1C2=O,-7.11,4.588
COc1ccc(N2C=C(c3ccccc3)C3C(n4nc(C)cc4C)=NC=NC32)cc1,-8.86,7.77
CCCCC(CC)CNC(=N)NC(=N)Nc1ccc(C)cc1,-8.92,5.987
NC(=O)C1CCCN1Cc1nc(-c2ccc(C(F)(F)F)cc2)no1,-9.94,8.54
O=C(c1[nH]nc2c1CCCC2)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-10.52,6.65
N=C(N)c1ccc(NC(=O)CCC(=O)NC(CC(=O)O)c2ccc(F)c(F)c2)cc1,-10.01,13.021
O=C(O)CCCCCCCCCNC(=O)c1ccccc1O,-7.99,8.714
c1cn(CCNc2nc(NC3CC3)nc3c2CCNCC3)nn1,-7.13,5.726
O=C(CCCCP(=O)(O)O)Nc1cccc(Br)c1,-7.76,5.484
O=C(NCCCO)C(Cc1ccc(Cl)cc1)NC(=O)C1(c2ccc(Cl)cc2)CCC1,-8.39,12.647
CC(C)CCNC(=O)C1CCN(Cc2cccc(OCc3ccccc3)c2)CC1,-9.84,10.019
Cc1cnc(CN2CCC(N(C)Cc3noc(C4CC4)n3)C2)o1,-8.78,6.314
COc1ccc2c(c1)OC(OC1OC(CO)C(O)C(O)C1O)C(=O)N2O,-8.48,7.094
Cc1cc(C(=O)Nc2c(F)cc(F)cc2Br)no1,-7.97,4.068
CN(C)c1ccc(C(=O)NCCCCCNC(=O)CS)cc1,-7.55,7.469
O=NN(CCCl)C(=O)NC1OC(CO)C(O)C(O)C1O,-7.57,5.501
Cc1cc(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)cc(C)n1,-8.81,6.698
CCCCn1c(=O)c2ccccc2c2cc(C(=O)NC3CC3)ccc21,-8.4,5.805
CN1CCN(c2nc(N)nc3[nH]c(-c4ccccc4)cc23)CC1,-8.74,4.715
CCN(CC)C(=O)C(C)OC(=O)COc1ccc(Cl)cc1C,-8.08,7.018
COc1ccc(NC(=S)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,-10.12,8.475
COC(=O)CCCCN1C(=O)C(C(C)C)N=C(c2ccccc2)c2ccccc21,-7.9,9.0
Cc1ncnc(-c2cccc(C(=O)N3CCOCC3)c2)c1C#Cc1ccc(N)nc1,-8.64,8.733
COc1cccc(C(=O)CSc2nnc(-c3ccc(Cl)cc3)o2)c1,-9.27,7.359
COc1ccc2nc(C)c3c(C)nc(-c4c(C)noc4C)n3c2n1,-7.21,4.842
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CO)C(=O)CF,-8.02,10.7
CCCSCCCNC(=O)Nc1cc(OC)c(Cl)cc1OC,-7.3,6.991
COc1cc(Cn2c(C)c(C=C3C(=O)NC(=S)NC3=O)c3ccccc32)cc(OC)c1,-8.98,9.148
COc1cc(NC(=O)c2ccco2)ccc1NC(=O)C(C)C,-8.41,4.87
O=C(NCc1cccc(Br)c1)c1cccn1-c1nnc(N2CCCCC2)s1,-9.14,6.271
O=C(Cc1ccc(N2CCCCC2)cc1)NCCc1ccc(N2CCCCC2)cc1,-10.69,9.725
CCCc1cccc(-c2cc(NC(=O)C3CNC(=O)C3)nn2-c2cccc(OCCO)c2)c1,-9.6,11.947
COc1ccc2nc3c(c(C)nn3C3CNCC(CO)O3)c(Cl)c2c1,-7.94,6.071
CCc1cccc(S(=O)(=O)NCCCS(C)(=O)=O)c1,-7.54,6.362
Cc1ccc(N(CC(C)C)S(=O)(=O)c2nnc(NC(=O)c3ccco3)s2)cc1,-9.77,8.728
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)Nc1ccc(C)cc1,-7.53,14.451
CSc1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2CCCO)cc1,-8.22,7.379
COCCc1nnc2n1CCN(C(=O)c1cccc(C(F)(F)F)c1Cl)C2,-8.81,6.306
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cccc(F)c12,-8.73,5.168
COP(=O)(C=CC(NC(=O)C(Cl)(Cl)Cl)c1ccccc1)OC,-6.49,7.442
CC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)NNC(=O)C(C)(C)C,-8.95,7.561
CC(C)=CN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1C,-6.87,3.876
COc1ccc(C(C)=O)cc1CC(=O)NC1CCCCCC1,-8.8,5.883
CN(CC(=O)O)C(=O)c1cccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1,-10.42,7.289
CC(Nc1nccc(N2C(=O)OCC2(C)C)n1)c1ccc(CN2CCN(C)CC2)cc1,-9.77,8.296
COc1ccccc1CNC(=O)C1CCC(CNc2c(N3CCCCC3)c(=O)c2=O)CC1,-9.74,10.975
CCCCCCOc1ccc(C(=O)CCN(C)C)c(C(F)(F)F)c1,-7.86,9.07
O=C(CSc1ccc2ccccc2n1)NCCC1=CCCCC1,-9.62,6.344
Cc1ccc(N2C(=O)C3CSC(c4ccc(Cl)cc4)N3C2=O)cc1,-8.15,5.592
CCCSC(=O)CCCNC(=S)Nc1cc(OC)c(Cl)cc1OC,-6.97,10.501
CC(CNC(=O)Nc1ccc(Oc2ccccc2)cc1)N1CCCCC1,-9.99,6.68
CN(C)CCn1c(CC(C)(C)C)nc2cc(S(=O)(=O)C3CN(C(N)=O)C3)ccc21,-8.61,10.099
CC(=O)N1CCC(c2cccc(-c3cccc(C(=O)O)c3)n2)CC1,-9.71,4.784
CCCCC(C=NNC(=O)c1ccccc1)NC(=O)OC(C)(C)C,-8.07,8.063
CCCCN(C(CO)C(C)C)S(=O)(=O)c1ccccc1Br,-6.69,6.85
CC(=O)SCC(C)C(=O)N(CC(=O)O)C1CCCCC1,-6.94,6.19
O=C1c2ccccc2C(=O)N1CCCC(=O)n1cc(F)c(=O)[nH]c1=O,-10.11,6.781
O=S(=O)(Nc1ccc(-c2cc[nH]n2)cc1)c1cc(Cl)cc(Cl)c1,-9.38,5.993
COc1ccc(OC)c2c(C)cc(N3CCCCCC3)nc12,-7.01,5.128
Cn1nnnc1Sc1ncnc2c1ncn2CC1CCCCC1,-9.19,5.386
CC(=O)Nc1ccc(NC(=O)c2ccc(Cn3c(=O)c4cccn4c4cccnc43)cc2)cc1,-10.49,9.895
O=C1CSC(c2ccccc2Cl)c2cc(Cl)cnc2N1,-7.04,4.649
Cc1ccc(NC(=O)NCC(C)(C)C(N)=O)cc1OCC(F)F,-9.04,6.28
O=C1CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)C1,-11.12,9.635
CC1Cc2ccccc2N1CC(=O)N(C)CC(=O)NCc1ccco1,-9.17,6.994
O=C(Cn1c(CSc2ccccc2)nc2ccccc21)NN=Cc1cccc(O)c1,-9.71,10.564
O=C1CC(Cc2ccccc2)C(=O)N1OS(=O)(=O)c1cccc(C(F)(F)F)c1,-10.59,8.671
COCC1CCC2C(CCN2S(=O)(=O)c2ccc(OC)cc2)O1,-8.2,5.145
CN1CCN(c2ccccc2NC(=O)Cc2ccc(Cl)cc2)CC1,-8.47,6.615
CC(=O)N1CCc2ccccc2C1CC(=O)NCc1nnc(C)o1,-9.06,6.348
Nc1ncc(-c2ccc(-c3ccccc3S(=O)(=O)c3ccnc(N)n3)cc2F)cn1,-9.81,8.93
O=C(Nc1ccc(-n2cnnn2)cc1)c1cccc(S(=O)(=O)N2CCCC2)c1,-9.93,7.933
CCCc1cccc(-c2cc(NC(=O)C3CNC(=O)C3)nn2-c2ccc(C(C)C)cc2)c1,-10.17,9.92
O=C(CSCc1cccc(CSCC(=O)Nc2ccccc2)n1)Nc1ccccc1,-9.04,12.996
CN(C)S(=O)(=O)N1CC2CCC(C1)N(C(=O)c1ccc(Cl)cc1)C2,-7.16,5.846
COCCCN1C(=O)c2ccc(C(=O)Nc3cccc(OC)c3)cc2C1=O,-9.47,7.114
Cc1ccc(NC(=O)Cn2c(CCNC(=O)c3ccccc3)nc3ccccc32)c(C)c1,-10.16,12.037
NC(C(=O)N1CCCC1C(=O)NCC1CCCCC1)C1CCCCC1,-8.78,7.282
CCN1CC(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CCOC4)n3)cc2)C1,-9.84,7.84
O=C(NCCCO)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-8.31,5.857
COCc1ccccc1C(=O)N1CCCC1Cn1nc(C)cc1C,-7.97,6.404
O=C(O)c1cc(-n2cc3c(n2)CCC3)cc(S(=O)(=O)NC2CCCC2)c1,-8.46,7.749
CC(O)C(C)S(=O)(=O)CC(=O)Nc1cccc(Cl)c1Cl,-8.17,6.339
O=C(CN1CCN(c2ccccn2)CC1)NCc1cccs1,-8.61,5.871
O=S(=O)(N1CCCCC1)N1CCc2nc(C3CCNCC3)ncc2C1,-10.37,6.887
Cc1noc(C)c1CC(=O)OCc1ccccc1N1CCCCC1,-8.24,7.531
COC1OC(CI)C(O)C(O)C1O,-6.17,2.75
Cc1nc2sc(C(c3ccccc3Cl)N(C)Cc3ccccc3)c(O)n2n1,-8.64,9.496
COc1ccc(CCNc2cc(-c3ccccc3OC)nc3ncnn23)cc1,-10.26,9.511
Cc1ocnc1CNC(=O)C(=O)Nc1ccc(F)cc1C(F)(F)F,-9.29,7.105
CC(C(=O)NC1CCCC1)S(=O)(=O)Cc1noc(C(C)(C)C)n1,-8.32,6.986
Cc1cnn(CC2CCCCN2CC(=O)Nc2c(C)n[nH]c2C)c1,-9.18,7.545
CNC(=O)c1ccc(NC(=O)C2(c3ccc(F)cc3)CC2)cc1Cl,-10.27,6.587
CCOC(=O)C(=O)Nc1cc(-c2ccco2)nn1-c1nc(C)c(CC)c(=O)[nH]1,-7.65,8.351
CC1=NC2(CCOc3ccc(NC(=O)c4ncc(Cl)cc4Cl)cc32)N=C1N,-8.53,6.106
Cn1c(-c2ccc3c(c2)OCO3)c(C(=O)O)c(=O)c2ccccc21,-8.33,4.828
COCCNC(=O)C(=O)NNS(=O)(=O)c1ccc(Cl)cc1,-8.02,7.239
CN(Cc1ccccc1)C(=O)CN(C#N)NC(=O)OC(C)(C)C,-8.15,7.955
CC(=O)N1c2ccc(S(=O)(=O)N3CCCC(C(=O)N4CCCCC4)C3)cc2CC1C,-10.2,7.509
COC(=O)C(C)(C)C(c1ccc(Nc2ccc3c(c2)OCO3)cc1)n1ccnc1C,-9.31,10.023
COc1ccc(CNC(=O)C2CCN(C(=O)C3Cc4ccccc4CN3)CC2)cc1,-10.5,9.101
COCCCN1CCCN(C(C)C(=O)Nc2cccc(I)c2)CC1,-8.2,8.654
CN(CC(=O)O)NC(=O)CC(N)CC(O)CN1CCNCC1,-7.36,7.869
CC(C)NCCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,-8.46,8.147
CCCCOc1ccccc1C1NC(=O)NC(C)=C1C(=O)OCc1ccco1,-8.03,10.63
COc1cc(F)ccc1Oc1cc(Cl)ccc1C(=O)Nc1cc[nH]c(=O)c1,-8.78,8.025
O=c1cnnc2n1-c1ccc(Oc3ccc(F)cc3)cc1CC2,-10.76,4.299
CC(C)C(F)(F)c1cccc(-c2cc(NC(=O)C3CNC(=O)C3)nn2-c2ccccc2)c1,-9.79,9.705
OC1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,-9.9,7.319
COC(=O)Nc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1,-9.2,6.318
CCOC(=O)C(C)Sc1nnc2n(-c3ccc(C)cc3)c(=O)c3ccccc3n12,-9.17,8.83
