0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,score,norm,distance_to_model
2.0,-1.9253002750850108,1.9600355250325556,-2.0,1.277851061398422,-1.8601272603545902,-1.1148678820760183,-0.4725889356493074,2.0,-0.049860225709970035,-2.0,2.0,-2.0,-2.0,-1.9609938824905089,-1.8831091491963223,2.0,1.7822110779704827,-2.0,2.0,2.0,-1.1522198484095063,2.0,-0.9017337426410522,-2.0,-2.0,2.0,2.0,2.0,-0.23964699624569075,1.9407700680787257,2.0,0.9904300401765338,10.131282286571283,0.5399124001672291
2.0,1.5830191106433196,2.0,-2.0,-2.0,1.4436921724813303,1.5209789285374404,2.0,1.2191109620028577,2.0,-2.0,1.7448861555847728,-1.9239656802685814,-1.9153523590337165,-1.8057169949793788,1.978921859756762,1.6514552655495134,0.43109269037927783,-2.0,-1.787110138439164,1.9008964773942945,2.0,1.9708426691536638,0.2465815479886484,-2.0,-2.0,2.0,2.0,0.9880493199955118,1.4557054588586325,2.0,-2.0,0.9970136154176142,10.136175586179776,0.47544355792588566
1.0950153393940436,-0.48561114526088234,-0.47636593101676694,-2.0,-2.0,1.9079695914004309,-1.2289188844839596,1.9638623608283967,1.9829746481790045,-2.0,-2.0,-2.0,1.8320244894016668,-2.0,-1.9582446312863862,-1.850322041586731,1.6697963581224469,0.899801956841001,-2.0,1.8822559657887041,2.0,1.8113985089223539,2.0,-2.0,-1.541202500287155,-1.8832172952340682,-2.0,-1.9773323841903898,-2.0,-2.0,2.0,1.9096650401317383,0.9929460285929228,10.252631568745667,0.40953290450857993
-2.0,1.6807181627251728,1.9497695688270038,0.5825973338772572,-2.0,-1.8787550065231537,0.14389983213089091,2.0,1.7301896838739268,1.2315326397461008,1.8775686509394263,-2.0,2.0,1.9859258542993237,2.0,-1.3973376577065653,2.0,2.0,-2.0,-1.9117376145762375,-2.0,1.8918094918297654,1.976195598814751,1.898968456539066,-0.4782567722069704,-1.4254389109069812,-2.0,0.7804052576859911,1.7817558604722272,2.0,-2.0,2.0,0.9762138136840379,10.061690474346959,0.6424134051326764
1.0987705784279254,1.690218427569991,1.7878053473572215,-1.5596120973494918,0.3796030947786885,1.6735693889279208,0.3405140708159745,-0.7087306051072196,1.5430940471909125,-0.7287407788903855,-1.0080809181092065,2.0,-1.5763762320686694,-1.9128031027066745,1.536193136464689,-0.37514804042836947,2.0,0.5833216991580806,-1.1656184246782926,1.0575548910587118,1.7962158913310378,1.9797488644366044,0.40985677426854394,1.1794953668817825,2.0,-1.9791553017713706,1.848682967824634,1.947525179312878,1.3170490673752782,-1.986193432887549,0.7897530983700523,-1.670651961321912,0.9978228829328337,8.341045417412777,0.4290236324754493
-1.325420224664408,-2.0,1.773859996176634,-1.2887792703675753,2.0,2.0,1.2964810440256853,2.0,1.6466568258870111,-2.0,-1.940524208326262,0.8745208443614437,2.0,-1.9425060945180992,0.49793181070464543,-1.8447722421468433,2.0,-2.0,-0.49596647618144885,1.557666815940877,2.0,2.0,-0.6515298589750986,1.9445544410193862,-0.8679248640757665,-2.0,-2.0,1.0007697916460474,-1.2147317991012183,0.6584190806462606,-1.0150983717019264,1.9937586824283995,0.9829105996775206,9.298332988541313,0.37968364362398344
1.1055208990675967,-1.9274778079665142,-1.902346016180762,-2.0,0.4438968310975312,2.0,0.23888361912695844,-1.5970775246670152,-0.7101593170723463,1.9254657000053257,-1.5311371837276289,2.0,-1.032387601514146,-2.0,-2.0,1.8888713488124291,0.07626440416729963,0.3543528788114516,-2.0,1.8479300517151784,1.2097593648497713,2.0,2.0,-1.7773690345664963,0.7025139834396497,-1.957269919219691,0.8174083927811884,1.8793269852515833,2.0,-1.9432650389164052,-0.14864413458901093,2.0,0.9981998032699676,9.112762291129444,0.41927096326032565
-2.0,-1.6777961616625428,2.0,-2.0,0.8309483424164879,1.9178965528819032,-0.4011783682743187,2.0,2.0,-2.0,-1.6993462494421077,-2.0,2.0,0.06599610423732771,-2.0,1.023308817874465,2.0,0.908666929536982,-2.0,-0.6883838086888262,2.0,1.934079666899513,1.6298785456948433,-1.2902750982599047,-2.0,1.1589240596506953,-2.0,-1.5330593115568394,-0.05795038911545541,2.0,0.08329357335217812,1.9436627699800912,0.9804632367021674,9.387601570873336,0.5380368094179566
