smiles,score,time
COc1ccc(CC(=O)OCC(=O)NCc2ccccc2Cl)cc1OC,-8.27,9.268
COc1ccnc(CCc2nc3cc(-c4ccccc4)cnc3[nH]2)c1,-9.53,5.721
CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21,-9.33,5.517
Cc1ccccc1-n1c(=O)[nH]c2c(=O)oc3ccc(-c4ccncc4)cc3c21,-9.5,6.834
CC1CCC(NC(=O)c2nn(C)cc2I)CC1,-7.33,2.743
O=C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1Cl,-9.9,5.918
O=c1[nH]nc(-c2ccnc(NC3CCC3)c2)n1-c1ccc2ccccc2c1,-10.03,8.351
COc1ccc(-c2cc(NC(=O)C(C)C)nc(-c3ccc(OC)cc3)n2)cc1,-9.96,6.486
CC(C)(C)OC(=O)Cc1nnc(-c2nc3ccccc3[nH]2)o1,-8.32,4.67
Cc1cc(C)n(CCNCc2cc(-c3ccccc3)c[nH]c2=O)n1,-8.88,6.461
CC(C)N(CCCNC(=O)C1CCCN(C(N)=O)C1)S(C)(=O)=O,-7.85,7.289
Nc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,-9.57,2.929
C=CC(=O)Nc1cccc(Cn2ncc3c(Nc4cnn(CCOC)c4)ncnc32)c1,-8.88,10.904
CCOC(=O)C1(CC2CC2)CCN(Cc2cc(Cl)c(O)c(OC)c2)CC1,-7.8,8.155
O=C(NCCc1ccccc1)c1ccccc1SCC(=O)N1CCCC1,-8.85,6.871
Cc1ccccc1C(CC(=O)O)NC(=O)c1cccc(-c2ccccc2Cl)n1,-9.84,8.474
CCOc1ccc(C2c3c(oc4cc(C)cc(C)c4c3=O)C(=O)N2CCCO)cc1OC,-9.01,10.049
CCC(C)C(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,-8.4,7.341
Cc1noc(C)c1C(=O)N1CCCC(C(=O)c2ccc(Cl)cc2)C1,-8.49,6.127
CSCCC(NC(=O)OC(C)(C)C)C(=O)NN=Cc1c(C)nc(O)nc1O,-7.99,9.431
CCc1ccsc1CNC(=O)C(=O)Nc1cc(OC)cc(OC)c1,-7.96,6.247
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCC(O)CO)c4cc(F)ccc34)nc12,-9.56,11.115
CN1C2CCC1C(C(=O)NCCF)C(c1ccc(I)cc1)C2,-7.74,4.59
O=C(CCC1CCCN(C(=O)COc2ccccc2)C1)N1CCN(c2ccccn2)CC1,-9.06,10.586
CS(=O)(=O)c1nc(-c2ccc(=O)[nH]c2)cc(C(F)(F)F)n1,-8.99,4.984
CN1CCOc2ccc(C(=O)Nc3nnc(-c4c(Cl)cccc4Cl)s3)cc21,-9.66,4.466
CC1=C(C(N)=O)C(c2cccnc2)n2nc(-c3cccc(Cl)c3)nc2N1,-9.33,5.572
COc1cccc(CNC(=O)C2(N3CC(C)OC(C)C3)Cc3ccccc3C2)c1,-9.19,8.062
O=C(CC1C=CCC1)N1CCc2ncnc(NCc3ccon3)c2CC1,-9.87,5.983
CCCOc1cc(O)c2c(c1)C1=CC(=O)C(O)=CC1(C)OC2=O,-9.3,3.951
Cc1ccc(CNC(=O)c2cccc(C3CCCN(C(=O)NC(C)C)C3)c2)cc1,-9.2,7.628
COc1ccccc1N(C)CC(=O)NCC(=O)Nc1ccc(F)c(F)c1,-8.72,7.192
CC(=O)Nc1ccccc1-c1nnn(CC(=O)Nc2ccc3c(c2)OCCO3)n1,-9.76,7.798
N#CC(Cc1ccc(N2CCN(CCO)CC2)cc1F)NC(=O)C1NC2CCC1C2,-9.67,10.329
CN(C)Cc1ccc(-c2cncc(-c3ccc(CN(C)C)cc3)c2)cc1,-8.97,7.501
Cc1cccc2c1ccn2CC(=O)NCC1CCCN2CCCCC12,-9.91,4.7
CCOC(=O)N1C2CCC1CC(NCCNC(=O)c1ccncc1)C2,-8.89,6.554
COc1c(OC)c(OC)c2c(OC)c3ccoc3nc2c1OC,-6.39,3.221
COc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,-8.18,7.223
O=c1c(NCc2cnccn2)c(-c2ccc(N3CCOCC3)cc2)c1=O,-9.48,6.445
Cc1nc2cc(-c3ccccc3)nn2c(C)c1CCC(=O)N1CCC2(CC1)OCCO2,-10.23,6.977
O=C(NNC(=O)c1ccc(Cl)cc1Cl)c1cccs1,-8.34,3.287
C=C(c1ccc(Cl)cc1)C1COC2(CCC(O)CC2)OO1,-9.22,3.396
CSCC(CCO)NC(=O)Nc1cc(Br)ccc1C,-7.03,4.994
COc1ccc(CN2CCc3c(c(N4CCCCC4)nc4[nH]nc(N)c34)C2)cc1,-9.54,5.995
Cn1c(Cn2c(-c3ccccc3)nc3ccccc32)n[nH]c1=S,-8.98,4.728
CCCCCCCOc1ccc(CCC(N)(CO)C(C)C)cc1,-7.67,8.741
CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NC,-7.96,10.665
O=C(NC(CCS)C(=O)NC(Cc1ccccc1)C(=O)O)c1ccno1,-7.97,9.92
CN1N=C(C(F)(F)F)CC1(C)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,-8.77,6.242
N#CCOc1nc(N2CCCCC2)nc(N2CCCCC2)n1,-7.55,4.008
COc1cc(NC(=O)c2ccnc(C(=O)Nc3cc(OC)cc(OC)c3)c2)cc(OC)c1,-8.44,9.292
O=C(C=Cc1ccccc1)N1CCCN(C(=O)C=Cc2ccccc2)CC1,-9.21,4.694
CC(C)(C)SCCNC(=O)c1ccc(NS(C)(=O)=O)cc1,-7.86,4.514
CN(C)CC(NC(=O)c1ccc2[nH]nc(-c3nc4ccccc4[nH]3)c2c1)c1ccccc1,-10.1,9.571
Cc1ccccc1-c1nnn(CC(=O)Nc2ccc3c(c2)OCCO3)n1,-9.45,5.097
OC(c1ccc2ccccc2n1)c1c(Cl)cccc1Cl,-8.52,4.244
O=C(c1ccco1)N1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1,-9.3,5.358
CCOCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)oc12,-8.43,4.906
Cn1cc(C(=O)NCCOc2ncc(Cl)cc2Cl)c(C(C)(C)C)n1,-7.91,6.269
CN(CC1CCCO1)C(=O)NC1CCN(c2ccc(C(C)(C)C)cc2)CC1,-8.77,5.792
O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(Cc2ccc(Cl)cc2)CC1,-8.84,11.578
CCCCC(Sc1ccc(Br)c(C)c1)C(=O)O,-7.54,3.394
CCc1sc(C(=O)Nc2ccc(OC(F)F)cc2)cc1C,-8.3,5.371
CC(C)c1ccccc1C1SCC(=O)Nc2ncc(Cl)cc21,-7.95,3.557
CCSc1nnc(CNc2ccc(F)cc2)n1CC1CCCO1,-7.69,5.637
C=CCc1cc(C)ccc1OCCCON1C(N)=NC(N)=NC1(C)C,-8.2,8.051
CCOP(=O)(OCC)C(CS)CCc1ccccc1,-6.78,5.053
COc1ccc(OC)c(NC(=O)C2CC3CCCN3C23C(=O)Nc2c(Cl)cccc23)c1,-8.83,7.688
Cc1[nH]nc(N)c1-c1nc2c(F)c(F)c(F)c(S(N)(=O)=O)c2s1,-8.48,4.835
CCCCC(=O)Cc1cccc(NC(=O)NC(=O)CCl)c1,-8.41,4.587
CCc1ccc(OCC(=O)Nc2cccc3c2CCCC3)cc1,-8.79,4.992
Clc1ccc2ncc(-c3cccc(NC4CCCNC4)n3)n2c1,-8.79,5.693
CC(C)NC(=O)COC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,-8.14,5.863
CCCCC1(C(O)C=CC2CCC(=O)C2CCCCSCC(=O)O)CCC1,-7.9,10.835
CC(=O)CC(c1ccccc1)C1C(=O)Oc2ccccc2C1O,-8.4,4.14
Nc1cccc(CN2C(=O)CN(NC(=O)c3ccc(-c4ccccc4)o3)C2=O)c1,-9.79,8.288
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,-6.86,7.105
COc1cccc2c(=O)c3c(NCc4ccccc4)ccc(C(=O)NCCN(C)C)c3[nH]c12,-9.4,10.459
O=C(O)C1CCCCC1C(=O)Nc1ccccc1CN1C(=O)c2ccccc2C1=O,-10.1,8.252
O=C(CN1CCOc2ccccc21)NCc1ccc(F)cc1,-8.7,4.724
CC(C(O)c1ccccc1)N(C)C(=O)Nc1ccc(Cc2ccccc2)cc1,-9.65,7.44
CC(CNC(=O)NCc1nnc2ccccn12)Cc1cccs1,-8.26,5.346
ON=C1CCc2cc(-c3[nH]c(-c4ccccc4)nc3-c3ccncc3)ccc21,-10.01,6.777
Nc1cc(=O)nc(SCC(=O)Nc2cccc(Cl)c2)n1CCc1ccccc1,-8.87,8.552
CC(=O)NCCNc1ccc(NCCNC(C)=O)c2c1C(=O)c1cccnc1C2=O,-9.72,7.691
C=CCOC(=O)NC(CC(=O)O)C(=O)COC(=O)c1c(F)c(F)c(F)c(F)c1F,-8.5,12.608
O=C(Cc1ccc(OCc2ccccc2)cc1)N(O)CCc1ccccc1,-9.59,8.01
CCC(CC)CNC1CC(C(=O)O)=CC(OC(CC)CC)C1NC(C)=O,-6.79,10.547
COc1ccc2c(c1)C1=NC(=S)N(Cc3ccc(C(=O)NCc4ccc(C)cc4)cc3)C(=O)C1=N2,-9.93,9.15
CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5cccc(F)c5)CC4C3CCC12,-11.25,4.644
CC(=O)c1ccc(OCC(O)CNCc2ccc3c(c2)OCO3)cc1,-8.74,7.282
CCC(O)Cc1cn(-c2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)nn1,-9.28,12.25
Cc1cc(-c2nnn(CC3CCC(CO)CC3)n2)cc(C(=O)NCc2cccc(F)c2)n1,-10.18,9.637
O=C1C=C2OCC(O)(c3ccc(F)cc3)c3cccc(c32)C1=O,-9.09,4.165
CC(CC#N)N(C)C(=O)Nc1ccc(Cl)c(CS(C)(=O)=O)c1,-8.24,6.92
Cc1nc(CC2CCCN(Cc3nc4ccccc4c(=O)[nH]3)C2)no1,-10.19,5.517
CN(C)C(=O)c1cccc(NC(=O)C(=O)NCc2ccc(-n3cccn3)cc2)c1,-9.43,8.174
CCCCCCC1CCC(C(=O)NC(C(=O)O)C(C)C)CC1,-7.79,7.434
CC(C)Nc1nc2c(nc1N1CCC(Oc3ccc(F)cc3F)CC1)CCN(C)C2,-9.47,5.761
C=C(C)CN(CC)CCC(=O)Nc1ccc(OC)cc1OC,-7.19,6.754
COCC(NC(=O)C=C(C)C(C)(C)C)c1ccc(F)c(F)c1,-7.77,5.565
CC(C)C(NC(=O)OCc1cccc(F)c1)C(=O)NC(CC(=O)O)C(=O)CF,-8.06,10.411
Cc1ccc(S(=O)(=O)N2CCCC2C(=O)n2nc(C)cc2C)cc1,-9.31,5.848
Cc1cccc(NC2=NN=C(c3c[nH]c4ccccc34)CS2)c1,-10.01,3.725
CN1CCC(C#N)(NC(=O)C(CC2CCCCC2)NC(=O)N2CCOCC2)CC1,-8.41,9.438
Cc1cc(SCC(=O)NCCC2=CCCCC2)nc2c(C)cccc12,-9.38,6.914
Cc1cccc2c(CC(=O)Nc3nc4cc(Cl)c(F)cc4s3)cc(=O)oc12,-10.69,3.984
COc1cccc2c1C(=O)c1c(OC)cc(C=NNC(N)=S)cc1C2=O,-9.24,5.035
Cc1c(NC(=O)C(F)(F)F)ccc2nc3c(=O)n(C)c(=O)n(C)c3nc12,-9.65,4.291
COc1ccc(C=C2SC(Nc3ccc(F)cc3)=NC2=O)c(OC)c1,-9.3,5.769
CN(C)CCCN1C(=O)c2oc3ccc(Cl)cc3c(=O)c2C1c1cccnc1,-8.61,7.352
CC(C)(C)n1nc(-c2cccc(Oc3ccccc3)c2)c2c(N)ncnc21,-9.54,8.082
CC(C)CC(N)C(=O)NCC(N)C(O)c1ccc(I)cc1,-7.79,6.281
Cc1cncc(C(=O)Nc2ccc(-n3nc(C(F)(F)F)cc3C(F)(F)F)cc2)c1,-9.42,7.86
NS(=O)(=O)c1ccc(-c2nn3cc(-c4ccc(Br)cc4)nc3s2)cc1,-8.45,4.484
CCC(CC)NC(=O)COC(=O)c1cc(SC)ccc1Cl,-7.33,6.291
Cc1ccc(CCCC(=O)Nc2cc(-n3cnnn3)ccc2F)s1,-9.51,6.211
CCCNc1ccc2c(c1)nc(C)n2S(=O)(=O)c1ccccc1,-8.64,5.16
Cn1cc(C(=O)NC2CCCCC2)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21,-9.56,7.041
CCc1ccc(NCc2cc3c(C)nn(-c4ccccc4)c3nc2O)cc1,-10.22,6.055
COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(N)=O)CC3)cc12,-9.43,7.353
CCN(CC)C(=O)OC1CC2CC(NCC(=O)N3CCCC3C#N)CC2C1,-8.06,8.497
OCCN1CCN(c2ncnc3c2sc2nc(N4CCOCC4)c4c(c23)CCC4)CC1,-9.19,6.877
O=C(N=NC(=O)Nc1cccc(Cl)c1)NCc1cccnc1,-8.35,4.271
